Mouse_Tissue_ID,Experiment,bc1_well,well_type,Tissue,Genotype,Protocol,Chemistry,Multiplexed_sample1,Multiplexed_sample2,Row,Column,SampleType,Sex,Age,Notes,DOB,Age_days,Body_weight_g,Estrus_cycle,Dissection_date,Dissection_time,ZT,Dissector,Tissue_weight_mg
761_B6J_13M_01,hypo_val,E9,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,E,9,Nuclei,Male,PNM_03,NA,1/13/24,101,NA,NA,4/23/24,NA,NA,TB,23
761_B6J_13M_01,hypo_val,E10,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,E,10,Nuclei,Male,PNM_03,NA,1/13/24,101,NA,NA,4/23/24,NA,NA,TB,23
761_B6J_13M_01,hypo_val,E11,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,E,11,Nuclei,Male,PNM_03,NA,1/13/24,101,NA,NA,4/23/24,NA,NA,TB,23
761_B6J_13M_01,hypo_val,E12,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,E,12,Nuclei,Male,PNM_03,NA,1/13/24,101,NA,NA,4/23/24,NA,NA,TB,23
762_B6J_13F_01,hypo_val,F1,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,1,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F2,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,2,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F3,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,3,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F4,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,4,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F5,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,5,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F6,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,6,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F7,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,7,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F8,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,8,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F9,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,9,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F10,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,10,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F11,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,11,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
762_B6J_13F_01,hypo_val,F12,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,F,12,Nuclei,Female,PNM_03,NA,1/16/24,98,21.4,NA,4/23/24,NA,NA,TB,30
763_B6J_13M_01,hypo_val,G1,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,1,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G2,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,2,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G3,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,3,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G4,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,4,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G5,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,5,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G6,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,6,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G7,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,7,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G8,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,8,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G9,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,9,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G10,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,10,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G11,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,11,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
763_B6J_13M_01,hypo_val,G12,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,G,12,Nuclei,Male,PNM_03,NA,1/13/24,101,24.2,NA,4/23/24,NA,NA,TB,27
764_B6J_13F_01,hypo_val,H1,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,1,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H2,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,2,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H3,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,3,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H4,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,4,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H5,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,5,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H6,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,6,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H7,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,7,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H8,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,8,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H9,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,9,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H10,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,10,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H11,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,11,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
764_B6J_13F_01,hypo_val,H12,Single,Hypothalamus,B6J,Parse_WT_Mega,v3,NA,NA,H,12,Nuclei,Female,PNM_03,NA,1/16/24,98,22.5,NA,4/23/24,NA,NA,TB,32
268_CC001_10F_03,igvf_024a,A1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,A,1,Nuclei,Female,PNM_02,,12/15/23,68,18.7,NA,2/21/24,9:38 ,ZT3,HL,126
269_CC001_10M_03,igvf_024a,B1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,B,1,Nuclei,Male,PNM_02,,12/25/23,70,21.1,NA,3/4/24,9:31 ,ZT3,HL,121
270_CC001_10F_03,igvf_024a,C1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,C,1,Nuclei,Female,PNM_02,,12/15/23,68,17.8,NA,2/21/24,10:25 ,ZT4,HL,122
271_CC001_10M_03,igvf_024a,D1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,D,1,Nuclei,Male,PNM_02,,12/26/23,69,20.0,NA,3/4/24,10:38 ,ZT4,HL,119
272_CC001_10F_03,igvf_024a,E1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,E,1,Nuclei,Female,PNM_02,,12/26/23,71,18.5,NA,3/6/24,11:31 ,ZT5,HL,121
273_CC001_10M_03,igvf_024a,F1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,F,1,Nuclei,Male,PNM_02,,12/25/23,70,22.4,NA,3/4/24,11:29 ,ZT5,HL,121
274_CC001_10F_03,igvf_024a,G1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,G,1,Nuclei,Female,PNM_02,,12/26/23,71,16.6,NA,3/6/24,12:14 ,ZT5.5,HL,120
275_CC001_10M_03,igvf_024a,H1,Single,CortexHippocampus,CC001,Parse_WT_Mega,v2,NA,NA,H,1,Nuclei,Male,PNM_02,,12/25/23,70,23.0,NA,3/4/24,13:11 ,ZT6.5,HL,118
278_CC002_10F_03,igvf_024a,A2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,A,2,Nuclei,Female,PNM_02,,2/17/24,72,22.2,NA,4/29/24,9:31 ,ZT3,HL,120
279_CC002_10M_03,igvf_024a,B2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,B,2,Nuclei,Male,PNM_02,,3/2/24,72,26.7,NA,5/13/24,12:45 ,ZT6.5,HL,130
280_CC002_10F_03,igvf_024a,C2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,C,2,Nuclei,Female,PNM_02,,2/14/24,75,21.2,NA,4/29/24,10:21 ,ZT4,HL,125
283_CC002_10M_03,igvf_024a,D2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,D,2,Nuclei,Male,PNM_02,,3/12/24,72,27.3,NA,5/23/24,9:25 ,ZT3,HL,116
282_CC002_10F_03,igvf_024a,E2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,E,2,Nuclei,Female,PNM_02,,2/17/24,72,20.1,NA,4/29/24,11:12 ,ZT4.5,HL,113
285_CC002_10M_03,igvf_024a,F2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,F,2,Nuclei,Male,PNM_02,,3/12/24,72,27.1,NA,5/23/24,11:07 ,ZT4.5,HL,NA
284_CC002_10F_03,igvf_024a,G2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,G,2,Nuclei,Female,PNM_02,,2/17/24,72,21.1,NA,4/29/24,13:10 ,ZT6.5,HL,109
287_CC002_10M_03,igvf_024a,H2,Single,CortexHippocampus,CC002,Parse_WT_Mega,v2,NA,NA,H,2,Nuclei,Male,PNM_02,,3/12/24,72,29.2,NA,5/23/24,11:48 ,ZT5.5,HL,123
288_CC003_10F_03,igvf_024a,A3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,A,3,Nuclei,Female,PNM_02,,2/5/24,73,21.5,NA,4/18/24,9:25 ,ZT3,HL,121
289_CC003_10M_03,igvf_024a,B3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,B,3,Nuclei,Male,PNM_02,,12/15/23,68,22.8,NA,2/21/24,10:01 ,ZT3.5,HL,111
290_CC003_10F_03,igvf_024a,C3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,C,3,Nuclei,Female,PNM_02,,2/5/24,73,19.4,NA,4/18/24,10:17 ,ZT4,HL,128
291_CC003_10M_03,igvf_024a,D3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,D,3,Nuclei,Male,PNM_02,,12/15/23,68,26.0,NA,2/21/24,10:47 ,ZT4.5,HL,123
292_CC003_10F_03,igvf_024a,E3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,E,3,Nuclei,Female,PNM_02,,2/9/24,69,20.9,NA,4/18/24,11:05 ,ZT4.5,HL,116
293_CC003_10M_03,igvf_024a,F3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,F,3,Nuclei,Male,PNM_02,,1/6/24,72,26.1,NA,3/18/24,9:32 ,ZT3,HL,128
294_CC003_10F_03,igvf_024a,G3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,G,3,Nuclei,Female,PNM_02,,2/9/24,69,19.9,NA,4/18/24,11:50 ,ZT5.5,HL,119
295_CC003_10M_03,igvf_024a,H3,Single,CortexHippocampus,CC003,Parse_WT_Mega,v2,NA,NA,H,3,Nuclei,Male,PNM_02,,1/6/24,72,24.8,NA,3/18/24,11:03 ,ZT4.5,HL,141
298_CC004_10F_03,igvf_024a,A4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,A,4,Nuclei,Female,PNM_02,,3/29/24,69,22.5,NA,6/6/24,9:34 ,ZT3,HL,141
299_CC004_10M_03,igvf_024a,B4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,B,4,Nuclei,Male,PNM_02,,1/30/24,71,28.0,NA,4/10/24,9:25 ,ZT3,HL,129
300_CC004_10F_03,igvf_024a,C4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,C,4,Nuclei,Female,PNM_02,,3/28/24,70,21.1,NA,6/6/24,10:34 ,ZT4,HL,136
301_CC004_10M_03,igvf_024a,D4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,D,4,Nuclei,Male,PNM_02,,1/30/24,71,30.2,NA,4/10/24,11:25 ,ZT5,HL,132
302_CC004_10F_03,igvf_024a,E4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,E,4,Nuclei,Female,PNM_02,,3/29/24,69,20.0,NA,6/6/24,11:15 ,ZT5,HL,137
303_CC004_10M_03,igvf_024a,F4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,F,4,Nuclei,Male,PNM_02,,1/30/24,71,30.3,NA,4/10/24,12:10 ,ZT5.5,HL,129
304_CC004_10F_03,igvf_024a,G4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,G,4,Nuclei,Female,PNM_02,,3/28/24,70,23.0,NA,6/6/24,12:58 ,ZT6.5,HL,139
305_CC004_10M_03,igvf_024a,H4,Single,CortexHippocampus,CC004,Parse_WT_Mega,v2,NA,NA,H,4,Nuclei,Male,PNM_02,,1/30/24,71,29.2,NA,4/10/24,13:20 ,ZT7,HL,129
308_CC005_10F_03,igvf_024a,A5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,A,5,Nuclei,Female,PNM_02,,2/10/24,68,17.8,NA,4/18/24,9:55 ,ZT3.5,HL,135
309_CC005_10M_03,igvf_024a,B5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,B,5,Nuclei,Male,PNM_02,,1/12/24,68,23.6,NA,3/20/24,9:50 ,ZT3.5,HL,134
310_CC005_10F_03,igvf_024a,C5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,C,5,Nuclei,Female,PNM_02,,2/10/24,68,17.8,NA,4/18/24,10:42 ,ZT4,HL,136
311_CC005_10M_03,igvf_024a,D5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,D,5,Nuclei,Male,PNM_02,,1/12/24,68,21.8,NA,3/20/24,10:38 ,ZT4,HL,130
312_CC005_10F_03,igvf_024a,E5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,E,5,Nuclei,Female,PNM_02,,2/10/24,68,18.4,NA,4/18/24,11:25 ,ZT5,HL,128
313_CC005_10M_03,igvf_024a,F5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,F,5,Nuclei,Male,PNM_02,,1/12/24,68,20.8,NA,3/20/24,11:31 ,ZT5,HL,125
314_CC005_10F_03,igvf_024a,G5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,G,5,Nuclei,Female,PNM_02,,3/24/24,71,17.1,NA,6/3/24,12:46 ,ZT6.5,HL,133
315_CC005_10M_03,igvf_024a,H5,Single,CortexHippocampus,CC005,Parse_WT_Mega,v2,NA,NA,H,5,Nuclei,Male,PNM_02,,NA,NA,22.6,NA,4/25/24,NA,NA,HL,131
318_CC006_10F_03,igvf_024a,A6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,A,6,Nuclei,Female,PNM_02,,12/31/23,71,19.7,NA,3/11/24,9:40 ,ZT3,HL,133
319_CC006_10M_03,igvf_024a,B6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,B,6,Nuclei,Male,PNM_02,,2/3/24,72,21.4,NA,4/15/24,9:50 ,ZT3.5,HL,122
320_CC006_10F_03,igvf_024a,C6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,C,6,Nuclei,Female,PNM_02,,12/31/23,71,19.6,NA,3/11/24,10:26 ,ZT4,HL,124
321_CC006_10M_03,igvf_024a,D6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,D,6,Nuclei,Male,PNM_02,,2/3/24,72,19.9,NA,4/15/24,10:32 ,ZT4,HL,120
322_CC006_10F_03,igvf_024a,E6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,E,6,Nuclei,Female,PNM_02,,12/31/23,71,16.1,NA,3/11/24,11:10 ,ZT4.5,HL,117
323_CC006_10M_03,igvf_024a,F6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,F,6,Nuclei,Male,PNM_02,,2/3/24,72,22.0,NA,4/15/24,12:02 ,ZT5.5,HL,130
324_CC006_10F_03,igvf_024a,G6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,G,6,Nuclei,Female,PNM_02,,1/2/24,69,19.9,NA,3/11/24,12:00 ,ZT5.5,HL,118
325_CC006_10M_03,igvf_024a,H6,Single,CortexHippocampus,CC006,Parse_WT_Mega,v2,NA,NA,H,6,Nuclei,Male,PNM_02,,2/3/24,72,21.7,NA,4/15/24,13:23 ,ZT7,HL,130
328_CC007_10F_03,igvf_024a,A7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,A,7,Nuclei,Female,PNM_02,,3/27/24,68,26.0,NA,6/3/24,9:33 ,ZT3,HL,118
329_CC007_10M_03,igvf_024a,B7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,B,7,Nuclei,Male,PNM_02,,3/8/24,69,31.4,NA,5/16/24,11:55 ,ZT5.5,HL,128
330_CC007_10F_03,igvf_024a,C7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,C,7,Nuclei,Female,PNM_02,,3/27/24,68,27.5,NA,6/3/24,10:00 ,ZT3.5,HL,119
331_CC007_10M_03,igvf_024a,D7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,D,7,Nuclei,Male,PNM_02,,3/8/24,69,29.2,NA,5/16/24,12:42 ,ZT6,HL,121
332_CC007_10F_03,igvf_024a,E7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,E,7,Nuclei,Female,PNM_02,,3/29/24,66,23.1,NA,6/3/24,11:10 ,ZT4.5,HL,120
333_CC007_10M_03,igvf_024a,F7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,F,7,Nuclei,Male,PNM_02,,3/19/24,72,28.9,NA,5/30/24,9:58 ,ZT3.5,HL,123
334_CC007_10F_03,igvf_024a,G7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,G,7,Nuclei,Female,PNM_02,,3/27/24,68,21.0,NA,6/3/24,12:19 ,ZT6,HL,121
335_CC007_10M_03,igvf_024a,H7,Single,CortexHippocampus,CC007,Parse_WT_Mega,v2,NA,NA,H,7,Nuclei,Male,PNM_02,,3/21/24,70,29.0,NA,5/30/24,10:40 ,ZT4,HL,121
338_CC008_10F_03,igvf_024a,A8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,A,8,Nuclei,Female,PNM_02,,NA,NA,0.0,NA,NA,NA,NA,HL,116
341_CC008_10M_03,igvf_024a,B8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,B,8,Nuclei,Male,PNM_02,,8/19/23,67,28.0,NA,10/25/23,11:35 ,ZT5,HL,132
342_CC008_10F_03,igvf_024a,C8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,C,8,Nuclei,Female,PNM_02,,9/11/23,70,24.0,NA,11/20/23,10:42 ,ZT4,HL,131
709_CC008_10M_03,igvf_024a,D8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,D,8,Nuclei,Male,PNM_02,,1/3/24,70,31.6,NA,3/13/24,12:13 ,ZT5.5,HL,NA
344_CC008_10F_03,igvf_024a,E8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,E,8,Nuclei,Female,PNM_02,,9/11/23,70,25.2,NA,11/20/23,11:28 ,ZT5,HL,138
711_CC008_10M_03,igvf_024a,F8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,F,8,Nuclei,Male,PNM_02,,1/6/24,67,29.4,NA,3/13/24,13:03 ,ZT6.5,HL,144
346_CC008_10F_03,igvf_024a,G8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,G,8,Nuclei,Female,PNM_02,,9/11/23,70,22.5,NA,11/20/23,12:12 ,ZT5.5,HL,124
745_CC008_10M_03,igvf_024a,H8,Single,CortexHippocampus,CC008,Parse_WT_Mega,v2,NA,NA,H,8,Nuclei,Male,PNM_02,,1/31/24,70,29.8,NA,4/10/24,10:09 ,ZT3.5,HL,127
348_CC009_10F_03,igvf_024a,A9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,A,9,Nuclei,Female,PNM_02,,9/24/23,73,31.9,NA,12/6/23,10:04 ,ZT3.5,HL,139
349_CC009_10M_03,igvf_024a,B9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,B,9,Nuclei,Male,PNM_02,,NA,NA,26.8,NA,2/5/24,11:09 ,ZT4.5,HL,149
350_CC009_10F_03,igvf_024a,C9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,C,9,Nuclei,Female,PNM_02,,9/24/23,73,26.0,NA,12/6/23,10:56 ,ZT4.5,HL,135
351_CC009_10M_03,igvf_024a,D9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,D,9,Nuclei,Male,PNM_02,,NA,NA,29.6,NA,2/5/24,13:37 ,ZT7,HL,134
352_CC009_10F_03,igvf_024a,E9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,E,9,Nuclei,Female,PNM_02,,9/27/23,70,29.7,NA,12/6/23,11:53 ,ZT5.5,HL,132
355_CC009_10M_03,igvf_024a,F9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,F,9,Nuclei,Male,PNM_02,,12/21/23,69,24.4,NA,2/28/24,9:39 ,ZT3,HL,132
354_CC009_10F_03,igvf_024a,G9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,G,9,Nuclei,Female,PNM_02,,9/29/23,68,24.7,NA,12/6/23,13:22 ,ZT7,HL,132
357_CC009_10M_03,igvf_024a,H9,Single,CortexHippocampus,CC009,Parse_WT_Mega,v2,NA,NA,H,9,Nuclei,Male,PNM_02,,12/23/23,67,23.5,NA,2/28/24,10:16 ,ZT4,HL,NA
358_CC010_10F_03,igvf_024a,A10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,A,10,Nuclei,Female,PNM_02,,8/21/23,72,22.7,NA,11/1/23,NA,NA,HL,157
359_CC010_10M_03,igvf_024a,B10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,B,10,Nuclei,Male,PNM_02,,8/21/23,72,33.5,NA,11/1/23,NA,NA,HL,137
360_CC010_10F_03,igvf_024a,C10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,C,10,Nuclei,Female,PNM_02,,8/21/23,72,24.3,NA,11/1/23,NA,NA,HL,138
361_CC010_10M_03,igvf_024a,D10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,D,10,Nuclei,Male,PNM_02,,8/21/23,72,32.3,NA,11/1/23,NA,NA,HL,130
362_CC010_10F_03,igvf_024a,E10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,E,10,Nuclei,Female,PNM_02,,8/21/23,72,24.8,NA,11/1/23,NA,NA,HL,138
363_CC010_10M_03,igvf_024a,F10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,F,10,Nuclei,Male,PNM_02,,8/21/23,72,32.9,NA,11/1/23,NA,NA,HL,130
364_CC010_10F_03,igvf_024a,G10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,G,10,Nuclei,Female,PNM_02,,8/21/23,72,27.0,NA,11/1/23,NA,NA,HL,135
365_CC010_10M_03,igvf_024a,H10,Single,CortexHippocampus,CC010,Parse_WT_Mega,v2,NA,NA,H,10,Nuclei,Male,PNM_02,,8/21/23,72,32.3,NA,11/1/23,NA,NA,HL,172
368_CC011_10F_03,igvf_024a,A11,Single,CortexHippocampus,CC011,Parse_WT_Mega,v2,NA,NA,A,11,Nuclei,Female,PNM_02,,12/17/23,66,25.1,NA,2/21/24,11:10 ,ZT4.5,HL,133
369_CC011_10M_03,igvf_024a,B11,Single,CortexHippocampus,CC011,Parse_WT_Mega,v2,NA,NA,B,11,Nuclei,Male,PNM_02,,1/6/24,67,28.5,NA,3/13/24,9:23 ,ZT3,HL,127
370_CC011_10F_03,igvf_024a,C11,Single,CortexHippocampus,CC011,Parse_WT_Mega,v2,NA,NA,C,11,Nuclei,Female,PNM_02,,12/17/23,66,23.8,NA,2/21/24,12:00 ,ZT5.5,HL,124
